tick,lps,tnfAlfa,alfasin
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,3,0,0
183,6,0,0
184,9,0,0
185,12,0,0
186,15,0,0
187,18,0,0
188,21,0,0
189,24,0,0
190,27,0,0
191,30,0,0
192,33,0,0
193,38,0,0
194,43,0,0
195,48,0,0
196,53,0,0
197,58,0,0
198,63,0,0
199,68,0,0
200,73,0,0
201,78,0,0
202,83,0,0
203,88,0,0
204,93,0,0
205,98,0,0
206,106,0,0
207,114,0,0
208,122,0,0
209,130,0,0
210,138,0,0
211,146,0,0
212,154,0,0
213,162,0,0
214,170,0,0
215,178,0,0
216,186,40,0
217,194,95,1
218,202,157,1
219,210,223,3
220,218,282,3
221,226,353,4
222,234,400,5
223,242,400,7
224,250,400,8
225,258,400,11
226,266,400,13
227,274,400,15
228,282,400,18
229,290,400,21
230,298,400,26
231,300,400,30
232,300,400,35
233,300,400,38
234,300,400,41
235,300,400,44
236,300,400,47
237,300,400,49
238,300,400,48
239,300,400,50
240,300,400,49
241,300,400,49
242,300,400,50
243,300,400,52
244,300,400,53
245,300,400,50
246,300,400,47
247,300,400,49
248,300,400,46
249,300,400,48
250,300,400,50
251,300,400,48
252,300,400,50
253,300,400,50
254,300,400,51
255,300,400,50
256,300,400,48
257,300,400,50
258,300,400,48
259,300,400,50
260,300,400,48
261,300,400,50
262,300,400,48
263,300,400,50
264,300,400,47
265,300,400,49
266,300,400,46
267,300,400,48
268,300,400,50
269,300,400,48
270,300,400,50
271,300,400,50
272,300,400,47
273,300,400,49
274,300,400,50
275,300,400,47
276,300,400,49
277,300,400,49
278,300,400,50
279,300,400,50
280,300,400,51
281,300,400,49
282,300,400,52
283,300,400,52
284,300,400,52
285,300,400,51
286,300,400,51
287,300,400,49
288,300,400,50
289,300,400,48
290,300,400,47
291,300,400,50
292,300,400,48
293,300,400,48
294,300,400,47
295,300,400,50
296,300,400,50
297,300,400,53
298,300,400,55
299,300,400,56
300,300,400,55
301,300,400,54
302,300,400,56
303,300,400,56
304,300,400,56
305,300,400,56
306,300,400,56
307,300,400,57
308,300,400,56
309,300,400,57
310,300,400,56
311,300,400,59
312,300,400,60
313,300,400,60
314,300,400,60
315,300,400,61
316,300,400,63
317,300,400,65
318,300,400,63
319,300,400,66
320,300,400,68
321,300,400,67
322,300,400,69
323,300,400,67
324,300,400,68
325,300,400,66
326,300,400,67
327,300,400,66
328,300,400,66
329,300,400,67
330,300,400,66
331,300,400,68
332,300,400,67
333,300,400,66
334,300,400,64
335,300,400,62
336,300,400,64
337,300,400,64
338,300,400,66
339,300,400,68
340,300,400,70
341,300,400,70
342,300,400,69
343,300,400,68
344,300,400,70
345,300,400,68
346,300,400,71
347,300,400,70
348,300,400,73
349,300,400,74
350,300,400,74
351,300,400,73
352,300,400,75
353,300,400,76
354,300,400,78
355,300,400,77
356,300,400,78
357,300,400,78
358,300,400,80
359,300,400,78
360,300,400,77
361,300,400,79
362,300,400,81
363,300,400,81
364,300,400,81
365,300,400,84
366,300,400,87
367,300,400,89
368,300,400,92
369,300,400,93
370,300,400,96
371,300,400,97
372,300,400,96
373,300,400,98
374,300,400,99
375,300,400,98
376,300,400,100
377,300,400,100
378,300,400,100
379,300,400,100
380,300,400,103
381,300,400,106
382,300,400,104
383,300,400,105
384,300,400,104
385,300,400,107
386,300,400,109
387,300,400,111
388,300,400,112
389,300,400,112
390,300,400,115
391,300,400,114
392,300,400,116
393,300,400,118
394,300,400,118
395,300,400,121
396,300,400,120
397,300,400,120
398,300,400,119
399,300,400,118
400,300,400,116
401,300,400,116
402,300,400,119
403,300,400,121
404,300,400,123
405,300,400,124
406,300,400,125
407,300,400,123
408,300,400,121
409,300,400,119
410,300,400,119
411,300,400,117
412,300,400,120
413,300,400,123
414,300,400,126
415,300,400,125
416,300,400,127
417,300,400,128
418,300,400,129
419,300,400,127
420,300,400,127
421,300,400,126
422,300,400,125
423,300,400,126
424,300,400,124
425,300,400,124
426,300,400,127
427,300,400,125
428,300,400,128
429,300,400,127
430,300,400,130
431,300,400,133
432,300,400,136
433,300,400,135
434,300,400,137
435,300,400,140
436,300,400,143
437,300,400,143
438,300,400,146
439,300,400,145
440,300,400,143
441,300,400,145
442,300,400,145
443,300,400,147
444,300,400,148
445,300,400,150
446,300,400,153
447,300,400,153
448,300,400,151
449,300,400,151
450,300,400,149
451,300,400,149
452,300,400,149
453,300,400,147
454,300,400,150
455,300,400,150
456,300,400,149
457,300,400,148
458,300,400,148
459,300,400,151
460,300,400,149
461,300,400,150
462,300,400,152
463,300,400,151
464,300,400,151
465,300,400,152
466,300,400,152
467,300,400,150
468,300,400,153
469,300,400,152
470,300,400,151
471,300,400,154
472,300,400,154
473,300,400,157
474,300,400,160
475,300,400,161
476,300,400,159
477,300,400,162
478,300,400,161
479,300,400,160
480,300,400,161
481,300,400,159
482,300,400,157
483,300,400,159
484,300,400,160
485,300,400,160
486,300,400,161
487,300,400,160
488,300,400,163
489,300,400,166
490,300,400,169
491,300,400,172
492,300,400,175
493,300,400,178
494,300,400,181
495,300,400,184
496,300,400,187
497,300,400,190
498,300,400,193
499,300,400,196
500,300,400,199
501,300,400,202
502,300,400,205
503,300,400,208
504,300,400,211
505,300,400,214
506,300,400,217
507,300,400,220
508,300,400,223
509,300,400,226
510,300,400,229
511,300,400,232
512,300,400,235
513,300,400,238
514,300,400,241
515,300,400,244
516,300,400,247
517,300,400,250
518,300,400,253
519,300,400,256
520,300,400,259
521,300,400,262
522,300,400,265
523,300,400,268
524,300,400,271
525,300,400,274
526,300,400,277
527,300,400,280
528,300,400,283
529,300,400,286
530,300,400,289
531,300,400,292
532,300,400,295
533,300,400,298
534,300,400,301
535,300,400,304
536,300,400,307
537,300,400,310
538,300,400,313
539,300,400,316
540,300,400,319
541,300,400,322
542,300,400,325
543,300,400,328
544,300,400,331
545,300,400,334
546,300,400,337
547,300,400,340
548,300,400,343
549,300,400,346
550,300,400,349
551,300,400,352
552,300,400,355
553,300,400,358
554,300,400,361
555,300,400,364
556,300,400,367
557,300,400,370
558,300,400,373
559,300,400,376
560,300,400,379
561,300,400,382
562,300,400,385
563,300,400,388
564,300,400,391
565,300,400,394
566,300,400,397
567,300,400,400
568,300,400,403
569,300,400,406
570,300,400,409
571,300,400,412
572,300,400,415
573,300,400,418
574,300,400,421
575,300,400,424
576,300,400,427
577,300,400,430
578,300,400,433
579,300,400,436
580,300,400,439
581,300,400,442
582,300,400,445
583,300,400,448
584,300,400,451
585,300,400,454
586,300,400,457
587,300,400,460
588,300,400,463
589,300,400,466
590,300,400,469
591,300,400,472
592,300,400,475
593,300,400,478
594,300,400,481
595,300,400,484
596,300,400,487
597,300,400,490
598,300,400,493
599,300,400,496
600,300,400,499
601,300,400,502
602,300,400,505
603,300,400,508
604,300,400,511
605,300,400,514
606,300,400,517
607,300,400,520
608,300,400,523
609,300,400,526
610,300,400,529
611,300,400,532
612,300,400,535
613,300,400,538
614,300,400,541
615,300,400,544
616,300,400,547
617,300,400,550
618,300,400,553
619,300,400,556
620,300,400,559
621,300,400,562
622,300,400,565
623,300,400,568
624,300,400,571
625,300,400,574
626,300,400,577
627,300,400,580
628,300,400,583
629,300,400,586
630,300,400,589
631,300,400,592
632,300,400,595
633,300,400,598
634,300,400,601
635,300,400,604
636,300,400,607
637,300,400,610
638,300,400,613
639,300,400,616
640,300,400,619
641,300,400,622
642,300,400,625
643,300,400,628
644,300,400,631
645,300,400,634
646,300,400,637
647,300,400,640
648,300,400,643
649,300,400,646
650,300,400,649
651,300,400,652
652,300,400,655
653,300,400,658
654,300,400,661
655,300,400,664
656,300,400,667
657,300,400,670
658,300,400,673
659,300,400,676
660,300,400,679
661,300,400,682
662,300,400,685
663,300,400,688
664,300,400,691
665,300,400,694
666,300,400,697
667,300,400,700
668,300,400,700
669,300,400,700
670,300,400,700
671,300,400,700
672,300,400,700
673,300,400,700
674,300,400,700
675,300,400,700
676,300,400,700
677,300,400,700
678,300,400,700
679,300,400,700
680,300,400,700
681,300,400,700
682,300,400,700
683,300,400,700
684,300,400,700
685,300,400,700
686,300,400,700
687,300,400,700
688,300,400,700
689,300,400,700
690,300,400,700
691,300,400,700
692,300,400,700
693,300,400,700
694,300,400,700
695,300,400,700
696,300,400,700
697,300,400,700
698,300,400,700
699,300,400,700
700,300,400,700
701,300,400,700
702,300,400,700
703,300,400,700
704,300,400,700
705,300,400,700
706,300,400,700
707,300,400,700
708,300,400,700
709,300,400,700
710,300,400,700
711,300,400,700
712,300,400,700
713,300,400,700
714,300,400,700
715,300,400,700
716,300,400,700
717,300,400,700
718,300,400,700
719,300,400,700
720,300,400,700
721,300,400,700
722,300,400,700
723,300,400,700
724,300,400,700
725,300,400,700
726,300,400,700
727,300,400,700
728,300,400,700
729,300,400,700
730,300,400,700
731,300,400,700
732,300,400,700
733,300,400,700
734,300,400,700
735,300,400,700
736,300,400,700
737,300,400,700
738,300,400,700
739,300,400,700
740,300,400,700
741,300,400,700
742,300,400,700
743,300,400,700
744,300,400,700
745,300,400,700
746,300,400,700
747,300,400,700
748,300,400,700
749,300,400,700
750,300,400,700
751,300,400,700
752,300,400,700
753,300,400,700
754,300,400,700
755,300,400,700
756,300,400,700
757,300,400,700
758,300,400,700
759,300,400,700
760,300,400,700
761,300,400,700
762,300,400,700
763,300,400,700
764,300,400,700
765,300,400,700
766,300,400,700
767,300,400,700
768,300,400,700
769,300,400,700
770,300,400,700
771,300,400,700
772,300,400,700
773,300,400,700
774,300,400,700
775,300,400,700
776,300,400,700
777,300,400,700
778,300,400,700
779,300,400,700
780,300,400,700
781,300,400,700
782,300,400,700
783,300,400,700
784,300,400,700
785,300,400,700
786,300,400,700
787,300,400,700
788,300,400,700
789,300,400,700
790,300,400,700
791,300,400,700
792,300,400,700
793,300,400,700
794,300,400,700
795,300,400,700
796,300,400,700
797,300,400,700
798,300,400,700
799,300,400,700
800,300,400,700
801,300,400,700
802,300,400,700
803,300,400,700
804,300,400,700
805,300,400,700
806,300,400,700
807,300,400,700
808,300,400,700
809,300,400,700
810,300,400,700
811,300,400,700
812,300,400,700
813,300,400,700
814,300,400,700
815,300,400,700
816,300,400,700
817,300,400,700
818,300,400,700
819,300,400,700
820,300,400,700
821,300,400,700
822,300,400,700
823,300,400,700
824,300,400,700
825,300,400,700
826,300,400,700
827,300,400,700
828,300,400,700
829,300,400,700
830,300,400,700
831,300,400,700
832,300,400,700
833,300,400,700
834,300,400,700
835,300,400,700
836,300,400,700
837,300,400,700
838,300,400,700
839,300,400,700
840,300,400,700
841,300,400,700
842,300,400,700
843,300,400,700
844,300,400,700
845,300,400,700
846,300,400,700
847,300,400,700
848,300,400,700
849,300,400,700
850,300,400,700
851,300,400,700
852,300,400,700
853,300,400,700
854,300,400,700
855,300,400,700
856,300,400,700
857,300,400,700
858,300,400,700
859,300,400,700
860,300,400,700
861,300,400,700
862,300,400,700
863,300,400,700
864,300,400,700
865,300,400,700
866,300,400,700
867,300,400,700
868,300,400,700
869,300,400,700
870,300,400,700
871,300,400,700
872,300,400,700
873,300,400,700
874,300,400,700
875,300,400,700
876,300,400,700
877,300,400,700
878,300,400,700
879,300,400,700
880,300,400,700
881,300,400,700
882,300,400,700
883,300,400,700
884,300,400,700
885,300,400,700
886,300,400,700
887,300,400,700
888,300,400,700
889,300,400,700
890,300,400,700
891,300,400,700
892,300,400,700
893,300,400,700
894,300,400,700
895,300,400,700
896,300,400,700
897,300,400,700
898,300,400,700
899,300,400,700
900,300,400,700
901,300,400,700
902,300,400,700
903,300,400,700
904,300,400,700
905,300,400,700
906,300,400,700
907,300,400,700
908,300,400,700
909,300,400,700
910,300,400,700
911,300,400,700
912,300,400,700
913,300,400,700
914,300,400,700
915,300,400,700
916,300,400,700
917,300,400,700
918,300,400,700
919,300,400,700
920,300,400,700
921,300,400,700
922,300,400,700
923,300,400,700
924,300,400,700
925,300,400,700
926,300,400,700
927,300,400,700
928,300,400,700
929,300,400,700
930,300,400,700
931,300,400,700
932,300,400,700
933,300,400,700
934,300,400,700
935,300,400,700
936,300,400,700
937,300,400,700
938,300,400,700
939,300,400,700
940,300,400,700
941,300,400,700
942,300,400,700
943,300,400,700
944,300,400,700
945,300,400,700
946,300,400,700
947,300,400,700
948,300,400,700
949,300,400,700
950,300,400,700
951,300,400,700
952,300,400,700
953,300,400,700
954,300,400,700
955,300,400,700
956,300,400,700
957,300,400,700
958,300,400,700
959,300,400,700
960,300,400,700
961,300,400,700
962,300,400,700
963,300,400,700
964,300,400,700
965,300,400,700
966,300,400,700
967,300,400,700
968,300,400,700
969,300,400,700
970,300,400,700
971,300,400,700
972,300,400,700
973,300,400,700
974,300,400,700
975,300,400,700
976,300,400,700
977,300,400,700
978,300,400,700
979,300,400,700
980,300,400,700
981,300,400,700
982,300,400,700
983,300,400,700
984,300,400,700
985,300,400,700
986,300,400,700
987,300,400,700
988,300,400,700
989,300,400,700
990,300,400,700
991,300,400,700
992,300,400,700
993,300,400,700
994,300,400,700
995,300,400,700
996,300,400,700
997,300,400,700
998,300,400,700
999,300,400,700
1000,300,400,700
