tick,lps,tnfAlfa,alfasin
413,400,300,32
414,400,300,23
415,400,300,27
416,400,300,26
417,400,300,28
418,400,300,23
419,400,300,24
420,400,300,25
421,400,300,26
422,400,300,28
423,400,300,29
424,400,300,31
425,400,300,26
426,400,300,28
427,400,300,21
428,400,300,23
429,400,300,26
430,400,300,29
431,400,300,21
432,400,300,23
433,400,300,20
434,400,300,22
435,400,300,24
436,400,300,25
437,400,300,25
438,400,300,21
439,400,300,26
440,400,300,29
441,400,300,25
442,400,300,25
443,400,300,27
444,400,300,28
445,400,300,29
446,400,300,29
447,400,300,28
448,400,300,29
449,400,300,29
450,400,300,22
451,400,300,23
452,400,300,24
453,400,300,24
454,400,300,24
455,400,300,26
456,400,300,28
457,400,300,29
458,400,300,29
459,400,300,31
460,400,300,28
461,400,300,23
462,400,300,25
463,400,300,27
464,400,300,28
465,400,300,26
466,400,300,28
467,400,300,31
468,400,300,26
469,400,300,27
470,400,300,24
471,400,300,27
472,400,300,27
473,400,300,29
474,400,300,25
475,400,300,28
476,400,300,30
477,400,300,31
478,400,300,26
479,400,300,28
480,400,300,27
481,400,300,22
482,400,300,25
483,400,300,26
484,400,300,29
485,400,300,24
486,400,300,28
487,400,300,24
488,400,300,24
489,400,300,25
490,400,300,26
491,400,300,28
492,400,300,28
493,400,300,26
494,400,300,28
495,400,300,29
496,400,300,22
497,400,300,23
498,400,300,25
499,400,300,25
500,400,300,29
501,400,300,25
502,400,300,25
503,400,300,26
504,400,300,27
505,400,300,28
506,400,300,23
507,400,300,28
508,400,300,26
509,400,300,29
510,400,300,26
511,400,300,27
512,400,300,29
513,400,300,27
514,400,300,28
515,400,300,29
516,400,300,25
517,400,300,27
518,400,300,29
519,400,300,21
520,400,300,23
521,400,300,25
522,400,300,27
523,400,300,24
524,400,300,24
525,400,300,25
526,400,300,25
527,400,300,27
528,400,300,28
529,400,300,26
530,400,300,29
531,400,300,22
532,400,300,24
533,400,300,25
534,400,300,25
535,400,300,26
536,400,300,28
537,400,300,29
538,400,300,25
539,400,300,26
540,400,300,27
541,400,300,27
542,400,300,24
543,400,300,26
544,400,300,29
545,400,300,30
546,400,300,23
547,400,300,25
548,400,300,27
549,400,300,29
550,400,300,31
551,400,300,30
552,400,300,30
553,400,300,23
554,400,300,25
555,400,300,28
556,400,300,28
557,400,300,29
558,400,300,28
559,400,300,28
560,400,300,22
561,400,300,25
562,400,300,27
563,400,300,31
564,400,300,26
565,400,300,28
566,400,300,24
567,400,300,26
568,400,300,28
569,400,300,29
570,400,300,29
571,400,300,21
572,400,300,25
573,400,300,26
574,400,300,28
575,400,300,29
576,400,300,26
577,400,300,29
578,400,300,32
579,400,300,30
580,400,300,30
581,400,300,28
582,400,300,25
583,400,300,23
584,400,300,28
585,400,300,29
586,400,300,31
587,400,300,27
588,400,300,24
589,400,300,27
590,400,300,28
591,400,300,27
592,400,300,28
593,400,300,21
594,400,300,24
595,400,300,26
596,400,300,27
597,400,300,32
598,400,300,25
599,400,300,29
600,400,300,28
601,400,300,29
602,400,300,29
603,400,300,21
604,400,300,23
605,400,300,24
606,400,300,24
607,400,300,28
608,400,300,25
609,400,300,26
610,400,300,28
611,400,300,29
612,400,300,32
613,400,300,32
614,400,300,23
615,400,300,24
616,400,300,25
617,400,300,26
618,400,300,29
619,400,300,32
620,400,300,32
621,400,300,31
622,400,300,30
623,400,300,27
624,400,300,29
625,400,300,20
626,400,300,21
627,400,300,23
628,400,300,25
629,400,300,28
630,400,300,29
631,400,300,25
632,400,300,27
633,400,300,27
634,400,300,29
635,400,300,30
636,400,300,28
637,400,300,29
638,400,300,24
639,400,300,25
640,400,300,27
641,400,300,27
642,400,300,27
643,400,300,25
644,400,300,27
645,400,300,21
646,400,300,23
647,400,300,25
648,400,300,26
649,400,300,28
650,400,300,29
651,400,300,23
652,400,300,28
653,400,300,30
654,400,300,33
655,400,300,23
656,400,300,23
657,400,300,24
658,400,300,26
659,400,300,27
660,400,300,28
661,400,300,28
662,400,300,29
663,400,300,22
664,400,300,24
665,400,300,26
666,400,300,28
667,400,300,28
668,400,300,31
669,400,300,30
670,400,300,23
671,400,300,26
672,400,300,28
673,400,300,23
674,400,300,24
675,400,300,25
676,400,300,27
677,400,300,27
678,400,300,29
679,400,300,23
680,400,300,28
681,400,300,29
682,400,300,29
683,400,300,26
684,400,300,26
685,400,300,27
686,400,300,28
687,400,300,24
688,400,300,26
689,400,300,27
690,400,300,28
691,400,300,29
692,400,300,22
693,400,300,26
694,400,300,26
695,400,300,21
696,400,300,23
697,400,300,25
698,400,300,27
699,400,300,29
700,400,300,24
701,400,300,25
702,400,300,28
703,400,300,29
704,400,300,30
705,400,300,28
706,400,300,23
707,400,300,27
708,400,300,21
709,400,300,23
710,400,300,27
711,400,300,23
712,400,300,27
713,400,300,26
714,400,300,29
715,400,300,23
716,400,300,25
717,400,300,27
718,400,300,23
719,400,300,26
720,400,300,28
721,400,300,22
722,400,300,22
723,400,300,24
724,400,300,25
725,400,300,26
726,400,300,26
727,400,300,21
728,400,300,25
729,400,300,28
730,400,300,29
731,400,300,20
732,400,300,21
733,400,300,24
734,400,300,29
735,400,300,30
736,400,300,27
737,400,300,29
738,400,300,25
739,400,300,29
740,400,300,23
741,400,300,25
742,400,300,25
743,400,300,27
744,400,300,23
745,400,300,27
746,400,300,29
747,400,300,22
748,400,300,29
749,400,300,20
750,400,300,20
751,400,300,23
752,400,300,25
753,400,300,29
754,400,300,28
755,400,300,28
756,400,300,22
757,400,300,28
758,400,300,29
759,400,300,22
760,400,300,27
761,400,300,31
762,400,300,28
763,400,300,20
764,400,300,21
765,400,300,25
766,400,300,25
767,400,300,27
768,400,300,27
769,400,300,28
770,400,300,29
771,400,300,33
772,400,300,32
773,400,300,30
774,400,300,29
775,400,300,30
776,400,300,23
777,400,300,25
778,400,300,28
779,400,300,23
780,400,300,29
781,400,300,24
782,400,300,29
783,400,300,23
784,400,300,24
785,400,300,25
786,400,300,28
787,400,300,22
788,400,300,24
789,400,300,27
790,400,300,29
791,400,300,29
792,400,300,28
793,400,300,28
794,400,300,22
795,400,300,22
796,400,300,24
797,400,300,26
798,400,300,27
799,400,300,28
800,400,300,23
801,400,300,24
802,400,300,25
803,400,300,26
804,400,300,27
805,400,300,28
806,400,300,29
807,400,300,23
808,400,300,26
809,400,300,27
810,400,300,29
811,400,300,20
812,400,300,21
813,400,300,22
814,400,300,25
815,400,300,28
816,400,300,22
817,400,300,24
818,400,300,26
819,400,300,29
820,400,300,30
821,400,300,35
822,400,300,29
823,400,300,33
824,400,300,34
825,400,300,30
826,400,300,25
827,400,300,29
828,400,300,31
829,400,300,26
830,400,300,29
831,400,300,26
832,400,300,29
833,400,300,26
834,400,300,27
835,400,300,28
836,400,300,29
837,400,300,29
838,400,300,29
839,400,300,30
840,400,300,21
841,400,300,23
842,400,300,24
843,400,300,25
844,400,300,25
845,400,300,26
846,400,300,27
847,400,300,24
848,400,300,26
849,400,300,27
850,400,300,27
851,400,300,28
852,400,300,26
853,400,300,28
854,400,300,29
855,400,300,29
856,400,300,29
857,400,300,24
858,400,300,26
859,400,300,27
860,400,300,22
861,400,300,22
862,400,300,23
863,400,300,24
864,400,300,29
865,400,300,27
866,400,300,26
867,400,300,28
868,400,300,29
869,400,300,20
870,400,300,21
871,400,300,24
872,400,300,26
873,400,300,28
874,400,300,29
875,400,300,21
876,400,300,22
877,400,300,25
878,400,300,25
879,400,300,28
880,400,300,30
881,400,300,23
882,400,300,24
883,400,300,24
884,400,300,27
885,400,300,27
886,400,300,28
887,400,300,29
888,400,300,29
889,400,300,29
890,400,300,21
891,400,300,21
892,400,300,21
893,400,300,21
894,400,300,24
895,400,300,25
896,400,300,27
897,400,300,30
898,400,300,22
899,400,300,26
900,400,300,27
901,400,300,29
902,400,300,20
903,400,300,22
904,400,300,24
905,400,300,27
906,400,300,31
907,400,300,32
908,400,300,30
909,400,300,30
910,400,300,23
911,400,300,24
912,400,300,26
913,400,300,27
914,400,300,27
915,400,300,28
916,400,300,31
917,400,300,33
918,400,300,28
919,400,300,29
920,400,300,23
921,400,300,23
922,400,300,24
923,400,300,26
924,400,300,28
925,400,300,21
926,400,300,25
927,400,300,28
928,400,300,29
929,400,300,25
930,400,300,28
931,400,300,29
932,400,300,29
933,400,300,30
934,400,300,34
935,400,300,33
936,400,300,34
937,400,300,26
938,400,300,28
939,400,300,30
940,400,300,29
941,400,300,21
942,400,300,24
943,400,300,26
944,400,300,29
945,400,300,23
946,400,300,26
947,400,300,28
948,400,300,29
949,400,300,25
950,400,300,26
951,400,300,30
952,400,300,26
953,400,300,27
954,400,300,21
955,400,300,21
956,400,300,23
957,400,300,25
958,400,300,27
959,400,300,29
960,400,300,24
961,400,300,27
962,400,300,29
963,400,300,31
964,400,300,29
965,400,300,29
966,400,300,29
967,400,300,21
968,400,300,23
969,400,300,24
970,400,300,26
971,400,300,27
972,400,300,29
973,400,300,29
974,400,300,27
975,400,300,29
976,400,300,29
977,400,300,22
978,400,300,24
979,400,300,26
980,400,300,28
981,400,300,25
982,400,300,28
983,400,300,20
984,400,300,24
985,400,300,27
986,400,300,29
987,400,300,27
988,400,300,28
989,400,300,21
990,400,300,24
991,400,300,25
992,400,300,29
993,400,300,31
994,400,300,27
995,400,300,29
996,400,300,29
997,400,300,28
998,400,300,23
999,400,300,24
1000,400,300,24
